reason,product_id,brand,product_title,size,sku,price,slug,url
missing_size,74203,"Beauty Glazed","Beauty Glazed Softly 6 Colors Concealer Palette - 401",,6975640632222,395.0,beauty-glazed-softly-6-colors-concealer-palette-401,https://e-mart.com.bd/product/beauty-glazed-softly-6-colors-concealer-palette-401/
missing_size,74205,"Beauty Glazed","Beauty Glazed Softly 6 Colors Concealer Palette - 402",,402,395.0,beauty-glazed-softly-6-colors-concealer-palette-402,https://e-mart.com.bd/product/beauty-glazed-softly-6-colors-concealer-palette-402/
missing_size,74223,"Blaze O Skin","Blaze O Skin Shower Gel On An Island 250",,8941153913118,400.0,blaze-o-skin-shower-gel-on-an-island-250,https://e-mart.com.bd/product/blaze-o-skin-shower-gel-on-an-island-250/
missing_size,74229,Bob,"BOB Keen Black 24H Pencil Gel Eyeliner",,6912378006345,300.0,bob-keen-black-24h-pencil-gel-eyeliner,https://e-mart.com.bd/product/bob-keen-black-24h-pencil-gel-eyeliner/
missing_size,74235,Boots,"Boots Vitamin C Brightening Sheer Sunscreen SPF50+ PA++++",,5000167320299,950.0,boots-vitamin-c-brightening-sheer-sunscreen-spf50-pa,https://e-mart.com.bd/product/boots-vitamin-c-brightening-sheer-sunscreen-spf50-pa/
missing_size,74287,"Emart Combo","Pookie Combo Offer-6 (Buy 2 Trendy Beauties Liquid Matte Waterproof Lipstick and get 1 free)",,3p,499.0,pookie-combo-offer-6-buy-2-trendy-beauties-liquid-matte-waterproof-lipstick-and-get-1-free,https://e-mart.com.bd/product/pookie-combo-offer-6-buy-2-trendy-beauties-liquid-matte-waterproof-lipstick-and-get-1-free/
missing_size,74289,"Emart Combo","Pookie Combo Offer-5 (Buy 2 Trendy Beauties Liquid Matte Waterproof Lipstick and get 1 free)",,EM-TREN-COOFBU-4289,499.0,pookie-combo-offer-5-buy-2-trendy-beauties-liquid-matte-waterproof-lipstick-and-get-1-free,https://e-mart.com.bd/product/pookie-combo-offer-5-buy-2-trendy-beauties-liquid-matte-waterproof-lipstick-and-get-1-free/
missing_size,74291,"Emart Combo","Pookie Combo Offer-4 (Beauty Glazed Phantom Concealer + Beauty Glazed Soft Focus Powder + Beauty Glazed 2in1 Bushy Big Eyeliner & Mascara + Beauty Glazed Tint Blush + Beauty Glazed Velvet Soft Mist Li",,c4,1359.0,pookie-combo-offer-4-beauty-glazed-phantom-concealer-beauty-glazed-soft-focus-powder-beauty-glazed-2in1-bushy-big-eyeliner-mascara-beauty-glazed-tint-blush-beauty-glazed-velvet-soft-mist-li,https://e-mart.com.bd/product/pookie-combo-offer-4-beauty-glazed-phantom-concealer-beauty-glazed-soft-focus-powder-beauty-glazed-2in1-bushy-big-eyeliner-mascara-beauty-glazed-tint-blush-beauty-glazed-velvet-soft-mist-li/
missing_size,74293,"Emart Combo","Pookie Combo Offer-2 (Beauty Glazed Lively Waterproof & Long Lasting Lip Liner + Beauty Glazed Matte Lipstick)",,p10,475.0,pookie-combo-offer-2-beauty-glazed-lively-waterproof-long-lasting-lip-liner-beauty-glazed-matte-lipstick,https://e-mart.com.bd/product/pookie-combo-offer-2-beauty-glazed-lively-waterproof-long-lasting-lip-liner-beauty-glazed-matte-lipstick/
missing_size,74295,"Emart Combo","Pookie Combo Offer-1 (Beauty Glazed Lively Waterproof & Long Lasting Lip Liner + Beauty Glazed Lip Glow Oil + Beauty Glazed Matte Lipstick)",,p1,775.0,pookie-combo-offer-1-beauty-glazed-lively-waterproof-long-lasting-lip-liner-beauty-glazed-lip-glow-oil-beauty-glazed-matte-lipstick,https://e-mart.com.bd/product/pookie-combo-offer-1-beauty-glazed-lively-waterproof-long-lasting-lip-liner-beauty-glazed-lip-glow-oil-beauty-glazed-matte-lipstick/
missing_size,74296,"Emart Combo","Pookie Combo Offer-5 (Buy 2 Trendy Beauties Liquid Matte Waterproof Lipstick and get 1 free)",,EM-TREN-COOFBU-4296,499.0,pookie-combo-offer-5-buy-2-trendy-beauties-liquid-matte-waterproof-lipstick-and-get-1-free-2,https://e-mart.com.bd/product/pookie-combo-offer-5-buy-2-trendy-beauties-liquid-matte-waterproof-lipstick-and-get-1-free-2/
missing_size,74374,DHC,"DHC Slow Release Special Vitamin C Supplement tablet 60 days",,4511413404133,1700.0,dhc-slow-release-special-vitamin-c-supplement-tablet-60-days,https://e-mart.com.bd/product/dhc-slow-release-special-vitamin-c-supplement-tablet-60-days/
missing_size,74386,"Dot & Key","Dot and Key Strawberry Dew Tinted Sunscreen SPF 50+ PA++++ (01 Porcelain)",,8906147701775,1250.0,dot-and-key-strawberry-dew-tinted-sunscreen-spf-50-pa-01-porcelain,https://e-mart.com.bd/product/dot-and-key-strawberry-dew-tinted-sunscreen-spf-50-pa-01-porcelain/
missing_size,74388,"Dot & Key","Dot and Key Strawberry Dew Tinted Sunscreen SPF 50+ PA++++ (03 Sand)",,8906147701782,1250.0,dot-and-key-strawberry-dew-tinted-sunscreen-spf-50-pa-03-sand,https://e-mart.com.bd/product/dot-and-key-strawberry-dew-tinted-sunscreen-spf-50-pa-03-sand/
missing_size,74402,Durex,"Durex Play Single Speed Vibrating Bullet for Women",,6923146113936,2290.0,durex-play-single-speed-vibrating-bullet-for-women,https://e-mart.com.bd/product/durex-play-single-speed-vibrating-bullet-for-women/
missing_size,74406,Durex,"Durex Durex Thin Feel - 12 Condoms",,EM-DURE-DUTHFE-4406,1450.0,durex-durex-thin-feel-12-condoms,https://e-mart.com.bd/product/durex-durex-thin-feel-12-condoms/
missing_size,74407,Durex,"Durex Durex Thin Feel - 12 Condoms",,EM-DURE-DUTHFE-4407,1450.0,durex-durex-thin-feel-12-condoms-2,https://e-mart.com.bd/product/durex-durex-thin-feel-12-condoms-2/
missing_size,74409,Durex,"Durex Extra Safe - 12 Condoms",,5038483158302,1490.0,durex-extra-safe-12-condoms,https://e-mart.com.bd/product/durex-extra-safe-12-condoms/
missing_size,74411,Durex,"Durex Fetherlite - 12 Condoms",,EM-DURE-FE12CO-4411,1450.0,durex-fetherlite-12-condoms,https://e-mart.com.bd/product/durex-fetherlite-12-condoms/
missing_size,74413,Durex,"Durex Extra Thin Intense Chocolate Flavoured - 10 Condoms",,EM-DURE-EXTHIN-4413,750.0,durex-extra-thin-intense-chocolate-flavoured-10-condoms,https://e-mart.com.bd/product/durex-extra-thin-intense-chocolate-flavoured-10-condoms/
missing_size,74415,Durex,"Durex Extra Dots For Extra Simulation - 3 Condoms",,8901396705109,250.0,durex-extra-dots-for-extra-simulation-3-condoms,https://e-mart.com.bd/product/durex-extra-dots-for-extra-simulation-3-condoms/
missing_size,74417,Durex,"Durex Extra Thin Strawberry Flavoured - 3 Condoms",,8901396388456,245.0,durex-extra-thin-strawberry-flavoured-3-condoms,https://e-mart.com.bd/product/durex-extra-thin-strawberry-flavoured-3-condoms/
missing_size,74431,Essence,"Essence Lash Princess Volume Mascara",,4250947501245,750.0,essence-lash-princess-volume-mascara,https://e-mart.com.bd/product/essence-lash-princess-volume-mascara/
missing_size,74433,Essence,"Essence Lash Princess False Lash Effect Mascara",,4250947516027,750.0,essence-lash-princess-false-lash-effect-mascara,https://e-mart.com.bd/product/essence-lash-princess-false-lash-effect-mascara/
missing_size,74454,"Everly Beauties","Everly Beauties Pure Matte Full Coverage Concealer & Corrector (Pure Beige)",,"everly 001",500.0,everly-beauties-pure-matte-full-coverage-concealer-corrector-pure-beige,https://e-mart.com.bd/product/everly-beauties-pure-matte-full-coverage-concealer-corrector-pure-beige/
missing_size,74456,"Everly Beauties","Everly Beauties Pure Matte Full Coverage Concealer & Corrector (Ivory)",,https://everlybeauties.com/verification?c=202830030440413415,500.0,everly-beauties-pure-matte-full-coverage-concealer-corrector-ivory,https://e-mart.com.bd/product/everly-beauties-pure-matte-full-coverage-concealer-corrector-ivory/
missing_size,74476,Gillette,"Gillette Venus Oceana Women’s Disposable Razors (3s)",,7702018016686,1050.0,gillette-venus-oceana-womens-disposable-razors-3s,https://e-mart.com.bd/product/gillette-venus-oceana-womens-disposable-razors-3s/
missing_size,74480,Gillette,"Gillette Venus Treasures 3 Blades Disposable 3in1 Razor",,7702018438563,1250.0,gillette-venus-treasures-3-blades-disposable-3in1-razor,https://e-mart.com.bd/product/gillette-venus-treasures-3-blades-disposable-3in1-razor/
missing_size,74482,Gillette,"Gillette Venus Razor with Aloe Extract for Women",,4987176179289,590.0,gillette-venus-razor-with-aloe-extract-for-women,https://e-mart.com.bd/product/gillette-venus-razor-with-aloe-extract-for-women/
missing_size,74490,Groome,"Groome Makeup Blender Sponge (Yellow)",,8944000575224,200.0,groome-makeup-blender-sponge-yellow,https://e-mart.com.bd/product/groome-makeup-blender-sponge-yellow/
missing_size,74530,Imagic,"IMAGIC PROfessional Cosmetics Makeup Sponge Burgundy",,Burgundy,220.0,imagic-professional-cosmetics-makeup-sponge-burgundy,https://e-mart.com.bd/product/imagic-professional-cosmetics-makeup-sponge-burgundy/
missing_size,74532,Imagic,"IMAGIC PROfessional Cosmetics Makeup Sponge Pink",,pro,220.0,imagic-professional-cosmetics-makeup-sponge-pink,https://e-mart.com.bd/product/imagic-professional-cosmetics-makeup-sponge-pink/
missing_size,74546,Imagic,"Imagic Eye Lash Curler",,eye,199.0,imagic-eye-lash-curler,https://e-mart.com.bd/product/imagic-eye-lash-curler/
missing_size,74548,Imagic,"IMAGIC 48 Colors Eyeshadow Palette",,EM-IMAG-48COEY-4548,1490.0,imagic-48-colors-eyeshadow-palette,https://e-mart.com.bd/product/imagic-48-colors-eyeshadow-palette/
missing_size,74550,Imagic,"IMAGIC Chalice 36 Color Eyeshadow Palette",,36,1310.0,imagic-chalice-36-color-eyeshadow-palette,https://e-mart.com.bd/product/imagic-chalice-36-color-eyeshadow-palette/
missing_size,74551,Imagic,"IMAGIC 48 Colors Eyeshadow Palette",,EM-IMAG-48COEY-4551,1490.0,imagic-48-colors-eyeshadow-palette-2,https://e-mart.com.bd/product/imagic-48-colors-eyeshadow-palette-2/
missing_size,74553,Imagic,"IMAGIC Matte Finish Long Wearing Foundation (1391) Cool porcelain",,EM-IMAG-MAFILO-4553,810.0,imagic-matte-finish-long-wearing-foundation-1391-cool-porcelain,https://e-mart.com.bd/product/imagic-matte-finish-long-wearing-foundation-1391-cool-porcelain/
missing_size,74555,Imagic,"IMAGIC FULL COVERAGE FOUNDATION (1212) - Slightly Pink",,6970855700179,774.0,imagic-full-coverage-foundation-1212-slightly-pink,https://e-mart.com.bd/product/imagic-full-coverage-foundation-1212-slightly-pink/
missing_size,74557,Insight,"Insight Super Kajal",,8904207501457,280.0,insight-super-kajal,https://e-mart.com.bd/product/insight-super-kajal/
missing_size,74559,Insight,"insight 4x intense kohl kajal",,8904207501129,280.0,insight-4x-intense-kohl-kajal,https://e-mart.com.bd/product/insight-4x-intense-kohl-kajal/
missing_size,74561,Insight,"Insight Super Stay Lipstick-20 Valencia",,8904207507077,575.0,insight-super-stay-lipstick-20-valencia,https://e-mart.com.bd/product/insight-super-stay-lipstick-20-valencia/
missing_size,74563,Insight,"Insight Super Stay Lipstick-19 Odette",,Odette19,575.0,insight-super-stay-lipstick-19-odette,https://e-mart.com.bd/product/insight-super-stay-lipstick-19-odette/
missing_size,74565,Insight,"Insight Super Stay Lipstick-05 Nyra",,05,575.0,insight-super-stay-lipstick-05-nyra,https://e-mart.com.bd/product/insight-super-stay-lipstick-05-nyra/
missing_size,74567,Insight,"Insight Cosmetics Beauty Blender Sponge Applicator -Pink",,1234,220.0,insight-cosmetics-beauty-blender-sponge-applicator-pink,https://e-mart.com.bd/product/insight-cosmetics-beauty-blender-sponge-applicator-pink/
missing_size,74569,Insight,"Insight Cosmetics Beauty Blender Sponge Applicator -Orange",,orange1,220.0,insight-cosmetics-beauty-blender-sponge-applicator-orange,https://e-mart.com.bd/product/insight-cosmetics-beauty-blender-sponge-applicator-orange/
missing_size,74571,Insight,"Insight HD Conceal.Correct.Contour -Medium Skin",,8904207506780,525.0,insight-hd-conceal-correct-contour-medium-skin,https://e-mart.com.bd/product/insight-hd-conceal-correct-contour-medium-skin/
missing_size,74573,Insight,"Insight Mineralized Compact Powder-MNY30",,8904207502126,385.0,insight-mineralized-compact-powder-mny30,https://e-mart.com.bd/product/insight-mineralized-compact-powder-mny30/
missing_size,74575,Insight,"Insight Eyebrow Pallet",,8904207507879,325.0,insight-eyebrow-pallet,https://e-mart.com.bd/product/insight-eyebrow-pallet/
missing_size,74577,Insight,"Insight Cream Blusher-01",,01,185.0,insight-cream-blusher-01,https://e-mart.com.bd/product/insight-cream-blusher-01/
missing_size,74579,Insight,"Insight Cream Blusher-04 (Watermelon Popsicle)",,04,185.0,insight-cream-blusher-04-watermelon-popsicle,https://e-mart.com.bd/product/insight-cream-blusher-04-watermelon-popsicle/
missing_size,74581,Insight,"Insight All Love Eyes on you Eyeshadow Pallet",,8904207508487,599.0,insight-all-love-eyes-on-you-eyeshadow-pallet,https://e-mart.com.bd/product/insight-all-love-eyes-on-you-eyeshadow-pallet/
missing_size,74583,Insight,"Insight Ultrathin Foundation-LN13",,8904207500788,395.0,insight-ultrathin-foundation-ln13,https://e-mart.com.bd/product/insight-ultrathin-foundation-ln13/
missing_size,74585,Insight,"Insight Ultrathin Foundation-LN15",,EM-INSI-ULFO-4585,395.0,insight-ultrathin-foundation-ln15,https://e-mart.com.bd/product/insight-ultrathin-foundation-ln15/
missing_size,74587,Insight,"Insight HD Finishing Lose Powder-Light-11",,8904207503727,410.0,insight-hd-finishing-lose-powder-light-11,https://e-mart.com.bd/product/insight-hd-finishing-lose-powder-light-11/
missing_size,74589,Insight,"Insight Pro Concealer Palette",,8904207501020,465.0,insight-pro-concealer-palette,https://e-mart.com.bd/product/insight-pro-concealer-palette/
missing_size,74591,Insight,"Insight HD Concealer-Golden Russet",,8904207500085,325.0,insight-hd-concealer-golden-russet,https://e-mart.com.bd/product/insight-hd-concealer-golden-russet/
missing_size,74593,Insight,"Insight HD Concealer-Porcelain-05",,05insight,325.0,insight-hd-concealer-porcelain-05,https://e-mart.com.bd/product/insight-hd-concealer-porcelain-05/
missing_size,74595,Insight,"Insight HD Concealer-Orange-09",,EMINSI74595,395.0,insight-hd-concealer-orange-09,https://e-mart.com.bd/product/insight-hd-concealer-orange-09/
missing_size,74597,Insight,"Insight Intense Kohl Kajal (Nude)",,8904207508258,280.0,insight-intense-kohl-kajal-nude,https://e-mart.com.bd/product/insight-intense-kohl-kajal-nude/
missing_size,74599,Insight,"Insight Lash Extension Mascara",,8904207503055,399.0,insight-lash-extension-mascara,https://e-mart.com.bd/product/insight-lash-extension-mascara/
missing_size,74601,Insight,"Insight Ultra Curl mascara",,8904207503086,290.0,insight-ultra-curl-mascara,https://e-mart.com.bd/product/insight-ultra-curl-mascara/
missing_size,74603,Insight,"Insight Waterproof Matte Eyeliner",,8904207511715,260.0,insight-waterproof-matte-eyeliner,https://e-mart.com.bd/product/insight-waterproof-matte-eyeliner/
missing_size,74605,Insight,"Insight make Up Fixer Spray",,8904207503178,499.0,insight-make-up-fixer-spray,https://e-mart.com.bd/product/insight-make-up-fixer-spray/
missing_size,74607,Insight,"Insight 3 In 1 Oil Free Primer",,8904207502386,550.0,insight-3-in-1-oil-free-primer,https://e-mart.com.bd/product/insight-3-in-1-oil-free-primer/
missing_size,74611,J.cat,"J.Cat Beauty Indense Mineral Compact Powder (Bare Skin 103)",,741459575052,720.0,j-cat-beauty-indense-mineral-compact-powder-bare-skin-103,https://e-mart.com.bd/product/j-cat-beauty-indense-mineral-compact-powder-bare-skin-103/
missing_size,74613,Jigott,"Jigott Collagen UV Sun Block SPF50+ PA+++",,8809541283017,1450.0,jigott-collagen-uv-sun-block-spf50-pa,https://e-mart.com.bd/product/jigott-collagen-uv-sun-block-spf50-pa/
missing_size,74628,"Kiss Beauty","Kiss Beauty Bling Bling Liquid Highlighter #03",,6903072435401,500.0,kiss-beauty-bling-bling-liquid-highlighter-03,https://e-mart.com.bd/product/kiss-beauty-bling-bling-liquid-highlighter-03/
missing_size,74651,"Kota Cosmetics","Kota Cosmetics Hair Color - Metal",,EM-KOTA-COHACO-4651,1350.0,kota-cosmetics-hair-color-metal,https://e-mart.com.bd/product/kota-cosmetics-hair-color-metal/
missing_size,74653,"Kota Cosmetics","Kota Cosmetics Hair Color - Tortilla",,EM-KOTA-COHACO-4653,1350.0,kota-cosmetics-hair-color-tortilla,https://e-mart.com.bd/product/kota-cosmetics-hair-color-tortilla/
missing_size,74655,"Kota Cosmetics","Kota Cosmetics Hair Color - Mellow",,EM-KOTA-COHACO-4655,1350.0,kota-cosmetics-hair-color-mellow,https://e-mart.com.bd/product/kota-cosmetics-hair-color-mellow/
missing_size,74657,"Kota Cosmetics","Kota Cosmetics Hair Color - Sepia",,6949331517303,1350.0,kota-cosmetics-hair-color-sepia,https://e-mart.com.bd/product/kota-cosmetics-hair-color-sepia/
missing_size,74659,"Kota Cosmetics","Kota Cosmetics Hair Color - Whisper",,6949331517181,1350.0,kota-cosmetics-hair-color-whisper,https://e-mart.com.bd/product/kota-cosmetics-hair-color-whisper/
missing_size,74668,"Kota Cosmetics","Kota Cosmetics Hair Color - Tortilla",,EM-KOTA-COHACO-4668,1350.0,kota-cosmetics-hair-color-tortilla-2,https://e-mart.com.bd/product/kota-cosmetics-hair-color-tortilla-2/
missing_size,74669,"Kota Cosmetics","Kota Cosmetics Hair Color - Mellow",,EM-KOTA-COHACO-4669,1350.0,kota-cosmetics-hair-color-mellow-2,https://e-mart.com.bd/product/kota-cosmetics-hair-color-mellow-2/
missing_size,74673,L'Oreal,"Loreal Paris Elvive Colour Protect Anti-Brassiness Purple Conditioner",,3600523682836,1250.0,loreal-paris-elvive-colour-protect-anti-brassiness-purple-conditioner,https://e-mart.com.bd/product/loreal-paris-elvive-colour-protect-anti-brassiness-purple-conditioner/
missing_size,74675,"L.A. Girl","LA Girl Brow Pomade Long-lasting Gel Formula Soft Black GPB 366",,EM-LA-GIBRPO-4675,750.0,la-girl-brow-pomade-long-lasting-gel-formula-soft-black-gpb-366,https://e-mart.com.bd/product/la-girl-brow-pomade-long-lasting-gel-formula-soft-black-gpb-366/
missing_size,74677,"L.A. Girl","L. A. Girl Pro Matte Foundation Nude GLM716",,EM-L-GIPR-4677,1250.0,l-a-girl-pro-matte-foundation-nude-glm716,https://e-mart.com.bd/product/l-a-girl-pro-matte-foundation-nude-glm716/
missing_size,74679,"L.A. Girl","L.A. Girl Pro Matte Foundation Glm671 Ivory",,081555966713,1250.0,l-a-girl-pro-matte-foundation-glm671-ivory,https://e-mart.com.bd/product/l-a-girl-pro-matte-foundation-glm671-ivory/
missing_size,74686,"L.A. Girl","LA Girl Brow Pomade Long-lasting Gel Formula Soft Black GPB 366",,EM-LA-GIBRPO-4686,750.0,la-girl-brow-pomade-long-lasting-gel-formula-soft-black-gpb-366-2,https://e-mart.com.bd/product/la-girl-brow-pomade-long-lasting-gel-formula-soft-black-gpb-366-2/
missing_size,74687,"L.A. Girl","L. A. Girl Pro Matte Foundation Nude GLM716",,EM-L-GIPR-4687,1250.0,l-a-girl-pro-matte-foundation-nude-glm716-2,https://e-mart.com.bd/product/l-a-girl-pro-matte-foundation-nude-glm716-2/
missing_size,74697,Lmltop,"LMLTOP Make Bowl Set",,EM-LMLT-MABOSE-4697,350.0,lmltop-make-bowl-set,https://e-mart.com.bd/product/lmltop-make-bowl-set/
missing_size,74719,LAIKOU,"LAIKOU Matcha Sleeping Face Mask",,6925464088798,50.0,laikou-matcha-sleeping-face-mask,https://e-mart.com.bd/product/laikou-matcha-sleeping-face-mask/
missing_size,74729,Lakme,"Lakme Sun Expert Ultra Matte SPF 40 PA+++ Compact",,8901030978692,750.0,lakme-sun-expert-ultra-matte-spf-40-pa-compact,https://e-mart.com.bd/product/lakme-sun-expert-ultra-matte-spf-40-pa-compact/
missing_size,74731,Lavino,"Lavino Vitamin C Face Wash - with Tangerine Extract",,8944000575392,240.0,lavino-vitamin-c-face-wash-with-tangerine-extract,https://e-mart.com.bd/product/lavino-vitamin-c-face-wash-with-tangerine-extract/
missing_size,74770,Maange,"Maange Makeup Clean Sponge",,maange,150.0,maange-makeup-clean-sponge,https://e-mart.com.bd/product/maange-makeup-clean-sponge/
missing_size,74847,Maybelline,"Maybelline Super Stay Vinyl Ink Long-Wear Liquid Lipstick (115-Peppy)",,EM-MAYB-SUSTVI-4847,1650.0,maybelline-super-stay-vinyl-ink-long-wear-liquid-lipstick-115-peppy,https://e-mart.com.bd/product/maybelline-super-stay-vinyl-ink-long-wear-liquid-lipstick-115-peppy/
missing_size,74849,Maybelline,"Maybelline Baby Lips Color Lip Balm Berry Crush SPF20",,8901526301096,420.0,maybelline-baby-lips-color-lip-balm-berry-crush-spf20,https://e-mart.com.bd/product/maybelline-baby-lips-color-lip-balm-berry-crush-spf20/
missing_size,74851,Maybelline,"Maybelline Baby Lips Color Lip Balm Pink Lolita SPF20",,8901526301072,420.0,maybelline-baby-lips-color-lip-balm-pink-lolita-spf20,https://e-mart.com.bd/product/maybelline-baby-lips-color-lip-balm-pink-lolita-spf20/
missing_size,74853,Maybelline,"Maybelline Baby Lips Color Lip Balm Cherry Kiss SPF20",,8901526301065,420.0,maybelline-baby-lips-color-lip-balm-cherry-kiss-spf20,https://e-mart.com.bd/product/maybelline-baby-lips-color-lip-balm-cherry-kiss-spf20/
missing_size,74893,Miyako,"Miyako Hair Straightener HS-916",,EM-MIYA-HASTHS-4893,2050.0,miyako-hair-straightener-hs-916,https://e-mart.com.bd/product/miyako-hair-straightener-hs-916/
missing_size,74925,Nirvana,"Nirvana Color Face Perfect Liquid Foundation - Light Golden F03",,EMNIRV74925,890.0,nirvana-color-face-perfect-liquid-foundation-light-golden-f03,https://e-mart.com.bd/product/nirvana-color-face-perfect-liquid-foundation-light-golden-f03/
missing_size,74935,"Emart Exclusive","Multifunction Makeup Storage Bag",,EMMULT74935,500.0,multifunction-makeup-storage-bag,https://e-mart.com.bd/product/multifunction-makeup-storage-bag/
missing_size,74939,"Emart Exclusive","Concealar Brush",,EMCONC74939,190.0,concealar-brush,https://e-mart.com.bd/product/concealar-brush/
missing_size,75011,PinkFlash,"PINKFLASH Waterproof Auto Eyebrow Pencil - 02 Chocolate Brown (PF-E09)",,6974908113718,350.0,pinkflash-waterproof-auto-eyebrow-pencil-02-chocolate-brown-pf-e09,https://e-mart.com.bd/product/pinkflash-waterproof-auto-eyebrow-pencil-02-chocolate-brown-pf-e09/
missing_size,75016,PinkFlash,"PINKFLASH Waterproof Eyeliner (PF-E01)",,6974908118225,250.0,pinkflash-waterproof-eyeliner-pf-e01,https://e-mart.com.bd/product/pinkflash-waterproof-eyeliner-pf-e01/
missing_size,75018,PinkFlash,"PINKFLASH Curl Mascara Pink PF-E08 01",,6974908118461,400.0,pinkflash-curl-mascara-pink-pf-e08-01,https://e-mart.com.bd/product/pinkflash-curl-mascara-pink-pf-e08-01/
missing_size,75020,PinkFlash,"PINKFLASH Curl Mascara Black PF-E08 02",,6974908118546,400.0,pinkflash-curl-mascara-black-pf-e08-02,https://e-mart.com.bd/product/pinkflash-curl-mascara-black-pf-e08-02/
missing_size,75022,PinkFlash,"PINKFLASH Lasting Matte Pressed Powder - Shade 222 (PF-F08)",,6974908115231,350.0,pinkflash-lasting-matte-pressed-powder-shade-222-pf-f08,https://e-mart.com.bd/product/pinkflash-lasting-matte-pressed-powder-shade-222-pf-f08/
missing_size,75024,PinkFlash,"PINKFLASH Lasting Matte Loose Powder - Shade 222 (PF-F06)",,6974908119826,400.0,pinkflash-lasting-matte-loose-powder-shade-222-pf-f06,https://e-mart.com.bd/product/pinkflash-lasting-matte-loose-powder-shade-222-pf-f06/
missing_size,75036,Ponds,"Ponds Perfect Radiance BB Translucent Powder",,8851932301572,320.0,ponds-perfect-radiance-bb-translucent-powder,https://e-mart.com.bd/product/ponds-perfect-radiance-bb-translucent-powder/
missing_size,75066,Remington,"Remington Ceramic Straight Straightener (S3500)",,EM-REMI-CESTST-5066,7100.0,remington-ceramic-straight-straightener-s3500,https://e-mart.com.bd/product/remington-ceramic-straight-straightener-s3500/
missing_size,75080,Rimmel,"Rimmel Wonder’Ink Ultimate Liquid Eyeliner (001 Black)",,3614228654722,1650.0,rimmel-wonderink-ultimate-liquid-eyeliner-001-black,https://e-mart.com.bd/product/rimmel-wonderink-ultimate-liquid-eyeliner-001-black/
missing_size,75082,Rimmel,"Rimmel London Scandaleyes 24hr Waterproof Kohl Kajal 001 Black",,3614224079529,680.0,rimmel-london-scandaleyes-24hr-waterproof-kohl-kajal-001-black,https://e-mart.com.bd/product/rimmel-london-scandaleyes-24hr-waterproof-kohl-kajal-001-black/
missing_size,75123,Sadoer,"SADOER Green Tea Hydrating Beauty Mask",,6976504681424,110.0,sadoer-green-tea-hydrating-beauty-mask,https://e-mart.com.bd/product/sadoer-green-tea-hydrating-beauty-mask/
missing_size,75171,Sheglam,"Sheglam Snatch 'n' Define Stick- Terracotta",,EM-SHEG-SNDE-5171,1150.0,sheglam-snatch-n-define-stick-terracotta,https://e-mart.com.bd/product/sheglam-snatch-n-define-stick-terracotta/
missing_size,75176,Sheglam,"Sheglam Snatch 'n' Define Stick- Terracotta",,EM-SHEG-SNDE-5176,1150.0,sheglam-snatch-n-define-stick-terracotta-2,https://e-mart.com.bd/product/sheglam-snatch-n-define-stick-terracotta-2/
missing_size,75197,Skincafe,"Skin Cafe Soft Lips Lip Balm Vitamin E-Smoothie",,8944000592023,130.0,skin-cafe-soft-lips-lip-balm-vitamin-e-smoothie,https://e-mart.com.bd/product/skin-cafe-soft-lips-lip-balm-vitamin-e-smoothie/
missing_size,75277,"Sweet Beauty","SWEET BEAUTY Silicone Mask Stick 2-In-1",,6926641000060,200.0,sweet-beauty-silicone-mask-stick-2-in-1,https://e-mart.com.bd/product/sweet-beauty-silicone-mask-stick-2-in-1/
missing_size,75283,"Swiss Beauty","Swiss Beauty Matte Cat Lip Crayon- 14",,8904409734530,500.0,swiss-beauty-matte-cat-lip-crayon-14,https://e-mart.com.bd/product/swiss-beauty-matte-cat-lip-crayon-14/
missing_size,75285,"Swiss Beauty","Swiss Beauty Matte Cat Lip Crayon- 11",,8904409734509,500.0,swiss-beauty-matte-cat-lip-crayon-11,https://e-mart.com.bd/product/swiss-beauty-matte-cat-lip-crayon-11/
